obsID,timelbl2,timelbl3,place
8783,Day,Day,Mudflats_Territory
8784,Day,Day,Mudflats_Territory
8785,Day,Day,Mudflats_Territory
8788,Day,Day,Mudflats_Territory
8789,Day,Day,Mudflats_Territory
8791,Day,Day,Mudflats_Territory
8792,Day,Day,Mudflats_Territory
8793,Day,Day,Mudflats_Territory
8795,Day,Day,Mudflats_Territory
8796,Day,Day,Mudflats_Territory
8797,Day,Day,Mudflats_Territory
8799,Day,Day,Mudflats_Territory
8800,Day,Day,Mudflats_Territory
8802,Day,Day,Mudflats_Territory
8805,Day,Day,Mudflats
8806,Day,Day,Mudflats
8807,Day,Day,Mudflats
8808,Day,Day,Mudflats
8809,Day,Day,Mudflats
8810,Day,Day,Mudflats
8811,Day,Day,Mudflats
8813,Day,Day,Mudflats
8814,Day,Day,Mudflats
8816,Day,Day,Territory
8820,Day,Day,Mudflats_Territory
8823,Day,Day,Mudflats_Territory
8826,Day,Day,Territory
8827,Day,Day,Territory
8828,Day,Day,Territory
8830,Day,Twilight,Mudflats_Territory
8831,Day,Twilight,Mudflats_Territory
8834,Day,Twilight,Territory
8835,Night,Twilight,Territory
8836,Night,Twilight,Territory
8838,Night,Twilight,Territory
8839,Night,Twilight,Territory
8843,Night,Night,Mudflats_Territory
8844,Night,Night,Territory
8845,Night,Night,Territory
8846,Night,Night,Territory
8847,Night,Night,Territory
8851,Night,Night,Territory
8852,Night,Night,Territory
8853,Night,Night,Territory
8854,Night,Night,Territory
8857,Night,Night,Territory
8859,Night,Night,Territory
8861,Night,Night,Territory
8862,Night,Night,Mudflats_Territory
8863,Night,Night,Mudflats_Territory
8864,Night,Night,Territory
8866,Night,Night,Mudflats_Territory
8867,Night,Night,Mudflats_Territory
8868,Night,Night,Mudflats_Territory
8869,Night,Night,Territory
8870,Night,Night,Territory
8871,Night,Twilight,Territory
8874,Night,Twilight,Mudflats_Territory
8876,Night,Twilight,Mudflats_Territory
8877,Day,Twilight,Mudflats_Territory
8878,Day,Twilight,Mudflats_Territory
8879,Day,Twilight,Mudflats_Territory
8880,Day,Twilight,Mudflats_Territory
8882,Day,Day,Territory
8883,Day,Day,Territory
8884,Day,Day,Mudflats_Territory
8885,Day,Day,Mudflats_Territory
8886,Day,Day,Mudflats_Territory
8887,Day,Day,Mudflats_Territory
8888,Day,Day,Mudflats_Territory
8889,Day,Day,Mudflats_Territory
8890,Day,Day,Mudflats_Territory
8891,Day,Day,Mudflats_Territory
8893,Day,Day,Mudflats_Territory
8894,Day,Day,Mudflats_Territory
8895,Day,Day,Mudflats_Territory
8896,Day,Day,Mudflats_Territory
8897,Day,Day,Territory
8899,Day,Day,Territory
8903,Day,Day,Territory
8905,Day,Day,Territory
8906,Day,Day,Territory
8907,Day,Day,Territory
8908,Day,Day,Territory
8909,Day,Day,Territory
8910,Day,Day,Territory
8912,Day,Day,Territory
8913,Day,Day,Territory
8914,Day,Day,Territory
8915,Day,Day,Territory
8916,Day,Day,Territory
8918,Day,Day,Mudflats_Territory
8920,Day,Day,Mudflats
8921,Day,Day,Mudflats_Territory
8922,Day,Day,Mudflats_Territory
8923,Day,Day,Mudflats_Territory
8929,Night,Twilight,Mudflats_Territory
8930,Night,Night,Territory
8931,Night,Night,Mudflats_Territory
8932,Night,Night,Territory
8933,Night,Night,Territory
8935,Night,Night,Territory
8936,Night,Night,Territory
8937,Night,Night,Territory
8939,Night,Night,Territory
8941,Night,Twilight,Territory
8942,Night,Twilight,Mudflats_Territory
8943,Day,Twilight,Territory
8944,Day,Twilight,Mudflats_Territory
8946,Day,Day,Mudflats_Territory
8947,Day,Day,Territory
8948,Day,Day,Mudflats_Territory
8949,Day,Day,Mudflats_Territory
8950,Day,Day,Mudflats_Territory
8954,Day,Day,Territory
8955,Day,Day,Territory
8956,Day,Day,Mudflats_Territory
8958,Day,Day,Territory
8960,Day,Day,Territory
8962,Day,Day,Territory
8963,Day,Day,Territory
8964,Day,Day,Roost
8965,Day,Day,Roost
8967,Day,Day,Roost
8968,Day,Day,Roost
8969,Day,Day,Roost
8970,Day,Day,Territory
8971,Day,Day,Territory
8972,Day,Day,Territory
8973,Day,Day,Territory
8975,Day,Day,Territory
8976,Day,Day,Territory
8978,Day,Day,Territory
8979,Day,Day,Territory
8980,Day,Day,Territory
8982,Day,Day,Mudflats_Territory
8983,Day,Day,Territory
8984,Day,Day,Mudflats_Territory
8991,Day,Day,Mudflats_Territory
8994,Day,Day,Mudflats_Territory
8995,Day,Day,Mudflats_Territory
8996,Day,Day,Mudflats_Territory
8999,Day,Day,Mudflats_Territory
9001,Day,Day,Mudflats_Territory
9002,Day,Day,Mudflats_Territory
9003,Day,Day,Mudflats_Territory
9004,Day,Day,Mudflats_Territory
9006,Day,Day,Mudflats_Territory
9007,Day,Day,Mudflats_Territory
9009,Day,Day,Mudflats_Territory
9011,Day,Day,Mudflats_Territory
9014,Day,Twilight,Territory
9018,Day,Twilight,Mudflats_Territory
9019,Night,Twilight,Mudflats_Territory
9020,Night,Twilight,Mudflats_Territory
9021,Night,Twilight,Mudflats_Territory
9022,Night,Twilight,Mudflats_Territory
9023,Night,Twilight,Mudflats_Territory
9025,Night,Night,Mudflats_Territory
9026,Night,Night,Mudflats_Territory
9028,Night,Night,Mudflats_Territory
9029,Night,Night,Territory
9030,Night,Night,Territory
9032,Night,Night,Territory
9033,Night,Night,Territory
9034,Night,Night,Territory
9035,Night,Night,Territory
9036,Night,Night,Territory
9038,Night,Night,Mudflats_Territory
9040,Night,Night,Territory
9042,Night,Night,Territory
9045,Night,Night,Territory
9047,Night,Night,Territory
9048,Night,Night,Territory
9049,Night,Night,Territory
9051,Night,Night,Mudflats_Territory
9053,Night,Night,Mudflats_Territory
9054,Night,Twilight,Territory
9055,Night,Twilight,Territory
9056,Night,Twilight,Territory
9059,Night,Twilight,Territory
9061,Day,Twilight,Mudflats_Territory
9062,Day,Twilight,Mudflats_Territory
9064,Day,Twilight,Mudflats
9066,Day,Day,Mudflats
9067,Day,Day,Mudflats
9068,Day,Day,Mudflats
9069,Day,Day,Territory
9071,Day,Day,Mudflats
9073,Day,Day,Mudflats_Territory
9075,Day,Day,Mudflats_Territory
9076,Day,Day,Mudflats_Territory
9079,Day,Day,Mudflats
9080,Day,Day,Mudflats_Territory
9082,Day,Day,Mudflats_Territory
9083,Day,Day,Mudflats_Territory
9085,Day,Day,Mudflats_Territory
9086,Day,Day,Mudflats_Territory
9088,Day,Day,Mudflats_Territory
9090,Day,Day,Mudflats_Territory
9091,Day,Day,Mudflats_Territory
9092,Day,Day,Mudflats_Territory
9093,Day,Day,Mudflats_Territory
9096,Day,Day,Mudflats_Territory
9098,Day,Day,Mudflats_Territory
9100,Day,Day,Mudflats_Territory
9101,Day,Day,Mudflats_Territory
9102,Day,Day,Mudflats_Territory
9103,Day,Day,Mudflats_Territory
9104,Day,Day,Mudflats_Territory
9105,Day,Day,Mudflats_Territory
9106,Day,Day,Mudflats_Territory
9108,Day,Day,Mudflats_Territory
9110,Day,Day,Mudflats_Territory
9111,Day,Day,Mudflats_Territory
9113,Day,Day,Mudflats_Territory
9114,Day,Day,Mudflats_Territory
9115,Day,Day,Mudflats_Territory
9117,Day,Day,Mudflats_Territory
9117,Day,Day,Mudflats_Territory
9120,Day,Day,Mudflats_Territory
9123,Day,Day,Mudflats_Territory
9125,Day,Day,Mudflats_Territory
9128,Day,Day,Mudflats_Territory
9130,Day,Day,Mudflats_Territory
9132,Day,Day,Mudflats_Territory
9133,Day,Day,Mudflats_Territory
9134,Day,Day,Mudflats_Territory
9135,Day,Day,Mudflats_Territory
9136,Day,Day,Mudflats_Territory
9138,Day,Day,Mudflats_Territory
9139,Day,Day,Mudflats_Territory
9141,Day,Day,Mudflats_Territory
9142,Day,Day,Mudflats_Territory
9143,Day,Day,Mudflats_Territory
9144,Day,Day,Mudflats_Territory
9145,Day,Day,Mudflats_Territory
9149,Day,Day,Mudflats_Territory
9151,Day,Day,Mudflats_Territory
9153,Day,Day,Mudflats_Territory
9154,Day,Day,Mudflats_Territory
9156,Day,Day,Mudflats_Territory
9157,Day,Day,Mudflats_Territory
9158,Day,Day,Mudflats_Territory
9159,Day,Day,Mudflats_Territory
9162,Day,Day,Mudflats_Territory
9167,Day,Day,Mudflats_Territory
9168,Day,Day,Mudflats_Territory
9169,Day,Day,Mudflats_Territory
9170,Day,Day,Mudflats_Territory
9171,Day,Day,Mudflats_Territory
9175,Day,Day,Mudflats
9176,Day,Day,Roost
9176,Day,Day,Roost
9177,Day,Day,Mudflats
9178,Day,Day,Mudflats
9179,Day,Day,Mudflats
9180,Day,Day,Roost
9182,Day,Day,Roost
9183,Day,Day,Roost
9185,Day,Day,Roost
9186,Day,Day,Roost
9187,Day,Day,Roost
9189,Day,Day,Roost
9190,Day,Day,Roost
9191,Day,Day,Roost
9192,Day,Day,Mudflats_Territory
9193,Day,Day,Territory
9194,Day,Day,Mudflats_Territory
9195,Day,Day,Mudflats_Territory
9196,Day,Day,Mudflats_Territory
9197,Day,Day,Mudflats_Territory
9198,Day,Day,Mudflats_Territory
9199,Day,Day,Mudflats_Territory
9201,Day,Day,Territory
9202,Day,Day,Territory
9204,Day,Day,Territory
9206,Day,Day,Mudflats_Territory
9207,Day,Day,Mudflats_Territory
9208,Day,Day,Mudflats_Territory
9208,Day,Day,Mudflats_Territory
9209,Day,Day,Mudflats_Territory
9210,Day,Day,Mudflats
9212,Day,Day,Mudflats
9213,Day,Day,Mudflats
9213,Day,Day,Mudflats
9214,Day,Day,Mudflats
9215,Day,Day,Mudflats
9216,Day,Day,Mudflats
9217,Day,Day,Mudflats
9218,Day,Day,Mudflats_Territory
9223,Day,Day,Mudflats_Territory
9225,Day,Twilight,Mudflats_Territory
9229,Day,Twilight,Mudflats_Territory
9230,Night,Twilight,Mudflats_Territory
9231,Night,Twilight,Mudflats_Territory
9233,Night,Twilight,Mudflats_Territory
9234,Night,Twilight,Mudflats_Territory
9235,Night,Twilight,Mudflats_Territory
9236,Night,Night,Mudflats_Territory
9237,Night,Night,Mudflats_Territory
9238,Night,Night,Mudflats_Territory
9239,Night,Night,Mudflats_Territory
9240,Night,Night,Mudflats_Territory
9241,Night,Night,Territory
9242,Night,Night,Territory
9247,Night,Night,Mudflats_Territory
9247,Night,Night,Mudflats_Territory
9249,Night,Night,Territory
9250,Night,Night,Territory
9251,Night,Night,Territory
9252,Night,Night,Mudflats_Territory
9254,Night,Night,Territory
9255,Night,Night,Mudflats_Territory
9258,Night,Night,Mudflats_Territory
9259,Night,Night,Territory
9260,Night,Night,Mudflats_Territory
9261,Night,Night,Territory
9262,Night,Night,Mudflats_Territory
9264,Night,Night,Mudflats_Territory
9267,Night,Twilight,Territory
9268,Night,Twilight,Territory
9269,Night,Twilight,Territory
9270,Night,Twilight,Territory
9271,Day,Twilight,Territory
9274,Day,Twilight,Mudflats_Territory
9275,Day,Twilight,Territory
9276,Day,Twilight,Territory
9277,Day,Day,Territory
9278,Day,Day,Mudflats_Territory
9279,Day,Day,Mudflats_Territory
9280,Day,Day,Mudflats_Territory
9282,Day,Day,Mudflats_Territory
9284,Day,Day,Mudflats_Territory
9285,Day,Day,Mudflats_Territory
9286,Day,Day,Mudflats_Territory
9287,Day,Day,Mudflats
9288,Day,Day,Mudflats_Territory
9289,Day,Day,Mudflats
9290,Day,Day,Mudflats
9292,Day,Day,Territory
9293,Day,Day,Mudflats_Territory
9295,Day,Day,Mudflats_Territory
9296,Day,Day,Mudflats_Territory
9297,Day,Day,Mudflats_Territory
9298,Day,Day,Mudflats_Territory
9299,Day,Day,Mudflats_Territory
9300,Day,Day,Territory
9301,Day,Day,Territory
9303,Day,Day,Mudflats_Territory
9304,Day,Day,Mudflats_Territory
9305,Day,Day,Mudflats_Territory
9306,Day,Day,Mudflats_Territory
9307,Day,Day,Mudflats_Territory
9308,Day,Day,Mudflats_Territory
9309,Day,Day,Mudflats_Territory
9311,Day,Day,Mudflats_Territory
9313,Day,Day,Mudflats_Territory
9315,Day,Day,Mudflats_Territory
9316,Day,Day,Territory
9317,Day,Day,Territory
9318,Day,Day,Territory
9319,Day,Day,Territory
9320,Day,Day,Territory
9321,Day,Day,Territory
9324,Day,Day,Territory
9326,Day,Day,Territory
9327,Day,Day,Territory
9329,Day,Day,Mudflats_Territory
9331,Day,Day,Mudflats_Territory
9333,Day,Day,Mudflats_Territory
9334,Day,Day,Mudflats_Territory
9335,Day,Day,Mudflats_Territory
9336,Day,Day,Mudflats_Territory
9337,Day,Day,Mudflats_Territory
9338,Day,Day,Mudflats_Territory
9339,Day,Day,Mudflats_Territory
9342,Day,Day,Mudflats_Territory
9346,Day,Day,Mudflats_Territory
9349,Day,Day,Territory
9350,Day,Day,Territory
9351,Day,Day,Territory
9352,Day,Day,Territory
9353,Day,Day,Territory
9355,Day,Day,Territory
9357,Day,Day,Territory
9358,Day,Day,Territory
9359,Day,Day,Territory
9364,Day,Day,Mudflats_Territory
9367,Day,Day,Mudflats
9368,Day,Day,Mudflats
9369,Day,Day,Roost
9370,Day,Day,Roost
9371,Day,Day,Roost
9372,Day,Day,Roost
9373,Day,Day,Roost
9374,Day,Day,Roost
9375,Day,Day,Roost
9377,Day,Day,Roost
9379,Day,Day,Roost
9382,Day,Day,Territory
9383,Day,Day,Territory
9384,Day,Day,Territory
9385,Day,Day,Territory
9386,Day,Day,Territory
9387,Day,Day,Territory
9388,Day,Day,Territory
9389,Day,Day,Territory
9390,Day,Day,Territory
9391,Day,Day,Mudflats_Territory
9393,Day,Day,Territory
9394,Day,Day,Territory
9395,Day,Day,Territory
9396,Day,Day,Mudflats_Territory
9397,Day,Day,Mudflats_Territory
9398,Day,Day,Territory
9399,Day,Day,Territory
9401,Day,Day,Territory
9403,Day,Day,Mudflats_Territory
9406,Day,Day,Mudflats_Territory
9407,Day,Day,Mudflats_Territory
9408,Day,Day,Mudflats_Territory
9410,Day,Day,Mudflats_Territory
9411,Day,Day,Mudflats_Territory
9412,Day,Day,Mudflats_Territory
9413,Day,Day,Mudflats_Territory
9414,Day,Day,Mudflats_Territory
9416,Day,Day,Mudflats_Territory
9417,Day,Day,Mudflats_Territory
9418,Day,Twilight,Mudflats_Territory
9421,Day,Twilight,Mudflats_Territory
9422,Day,Twilight,Mudflats_Territory
9423,Night,Twilight,Mudflats_Territory
9424,Night,Twilight,Mudflats_Territory
9425,Night,Twilight,Mudflats_Territory
9426,Night,Twilight,Mudflats_Territory
9428,Night,Twilight,Territory
9431,Night,Night,Mudflats_Territory
9432,Night,Night,Mudflats_Territory
9435,Night,Night,Mudflats_Territory
9439,Night,Night,Mudflats_Territory
9440,Night,Night,Mudflats_Territory
9442,Night,Night,Mudflats_Territory
9443,Night,Night,Territory
9444,Night,Night,Mudflats_Territory
9445,Night,Night,Territory
9448,Night,Night,Mudflats_Territory
9450,Night,Night,Territory
9451,Night,Night,Mudflats_Territory
9453,Night,Night,Territory
9454,Night,Night,Territory
9455,Night,Night,Territory
9456,Night,Night,Territory
9457,Night,Night,Mudflats_Territory
9460,Night,Twilight,Mudflats
9463,Night,Twilight,Mudflats_Territory
9466,Day,Twilight,Territory
9467,Day,Twilight,Territory
9468,Day,Twilight,Territory
9469,Day,Day,Territory
9470,Day,Day,Mudflats_Territory
9473,Day,Day,Mudflats_Territory
9474,Day,Day,Mudflats_Territory
9475,Day,Day,Mudflats_Territory
9476,Day,Day,Mudflats_Territory
9479,Day,Day,Mudflats_Territory
9480,Day,Day,Mudflats
9481,Day,Day,Mudflats_Territory
9482,Day,Day,Mudflats_Territory
9483,Day,Day,Mudflats_Territory
9485,Day,Day,Mudflats_Territory
9487,Day,Day,Mudflats_Territory
9488,Day,Day,Mudflats_Territory
9489,Day,Day,Mudflats_Territory
9490,Day,Day,Mudflats_Territory
9491,Day,Day,Mudflats_Territory
9492,Day,Day,Mudflats_Territory
9493,Day,Day,Mudflats_Territory
9494,Day,Day,Territory
9495,Day,Day,Territory
9496,Day,Day,Mudflats_Territory
9499,Day,Day,Mudflats_Territory
9500,Day,Day,Mudflats_Territory
9503,Day,Day,Mudflats_Territory
9505,Day,Day,Mudflats_Territory
9507,Day,Day,Mudflats_Territory
9508,Day,Day,Mudflats_Territory
9509,Day,Day,Mudflats_Territory
9511,Day,Day,Mudflats_Territory
9512,Day,Day,Mudflats_Territory
9513,Day,Day,Mudflats_Territory
9514,Day,Day,Mudflats_Territory
9515,Day,Day,Mudflats_Territory
9516,Day,Day,Mudflats_Territory
9519,Day,Day,Mudflats_Territory
9520,Day,Day,Mudflats_Territory
9521,Day,Day,Mudflats_Territory
9523,Day,Day,Mudflats_Territory
9524,Day,Day,Mudflats_Territory
9525,Day,Day,Mudflats_Territory
9527,Day,Day,Mudflats_Territory
9528,Day,Day,Mudflats_Territory
9533,Day,Day,Mudflats_Territory
9534,Day,Day,Mudflats_Territory
9535,Day,Day,Mudflats_Territory
9536,Day,Day,Mudflats_Territory
9537,Day,Day,Mudflats_Territory
9538,Day,Day,Mudflats_Territory
9539,Day,Day,Mudflats_Territory
9540,Day,Day,Mudflats_Territory
9541,Day,Day,Mudflats_Territory
9542,Day,Day,Mudflats_Territory
9547,Day,Day,Mudflats_Territory
9548,Day,Day,Mudflats_Territory
9549,Day,Day,Mudflats_Territory
9550,Day,Day,Mudflats_Territory
9551,Day,Day,Mudflats_Territory
9553,Day,Day,Mudflats_Territory
9554,Day,Day,Mudflats
9556,Day,Day,Mudflats
9557,Day,Day,Mudflats
9558,Day,Day,Mudflats
9559,Day,Day,Mudflats
9560,Day,Day,Roost
9561,Day,Day,Roost
9562,Day,Day,Roost
9563,Day,Day,Roost
9564,Day,Day,Roost
9566,Day,Day,Roost
9567,Day,Day,Roost
9569,Day,Day,Roost
9571,Day,Day,Roost
9572,Day,Day,Roost
9573,Day,Day,Roost
9578,Day,Day,Mudflats_Territory
9581,Day,Day,Mudflats_Territory
9582,Day,Day,Mudflats_Territory
9583,Day,Day,Mudflats_Territory
9584,Day,Day,Mudflats_Territory
9585,Day,Day,Mudflats_Territory
9587,Day,Day,Mudflats_Territory
9589,Day,Day,Territory
9590,Day,Day,Territory
9594,Day,Day,Territory
9595,Day,Day,Mudflats_Territory
9596,Day,Day,Mudflats_Territory
9597,Day,Day,Mudflats_Territory
9598,Day,Day,Mudflats_Territory
9600,Day,Day,Mudflats_Territory
9604,Day,Twilight,Territory
9609,Day,Day,Mudflats_Territory
9610,Day,Day,Mudflats_Territory
9611,Day,Day,Mudflats
9612,Day,Day,Mudflats_Territory
9613,Day,Day,Mudflats_Territory
9614,Day,Day,Mudflats_Territory
9615,Day,Day,Mudflats_Territory
9616,Day,Day,Mudflats_Territory
9617,Day,Day,Mudflats_Territory
9618,Day,Day,Territory
9619,Day,Day,Territory
9620,Day,Day,Territory
9621,Day,Day,Territory
9622,Day,Day,Mudflats_Territory
9623,Day,Day,Mudflats_Territory
9624,Day,Day,Mudflats_Territory
9625,Day,Day,Territory
9626,Day,Day,Territory
9627,Day,Day,Mudflats_Territory
9628,Day,Day,Territory
9629,Day,Day,Mudflats_Territory
9630,Day,Day,Mudflats_Territory
9631,Day,Day,Mudflats_Territory
9633,Day,Day,Territory
9634,Day,Day,Territory
9635,Day,Day,Territory
9636,Day,Day,Territory
9638,Day,Day,Territory
9640,Day,Day,Territory
9641,Day,Day,Territory
9643,Day,Day,Territory
9645,Day,Day,Territory
9648,Day,Day,Territory
9649,Day,Day,Territory
9650,Day,Day,Territory
9651,Day,Day,Territory
9653,Day,Day,Territory
9654,Day,Day,Mudflats_Territory
9655,Day,Day,Mudflats_Territory
9656,Day,Day,Territory
9657,Day,Day,Mudflats_Territory
9658,Day,Day,Territory
9660,Day,Day,Mudflats_Territory
9661,Day,Day,Mudflats_Territory
9662,Day,Day,Territory
9664,Day,Twilight,Territory
9665,Day,Twilight,Mudflats_Territory
9666,Day,Twilight,Mudflats_Territory
9669,Night,Twilight,Mudflats_Territory
9671,Night,Twilight,Mudflats_Territory
9672,Night,Twilight,Mudflats_Territory
9673,Night,Twilight,Mudflats_Territory
9674,Night,Night,Mudflats_Territory
9675,Night,Night,Mudflats_Territory
9676,Night,Night,Mudflats_Territory
9677,Night,Night,Mudflats_Territory
9678,Night,Night,Mudflats_Territory
9680,Night,Night,Mudflats_Territory
9683,Night,Night,Mudflats_Territory
9688,Night,Night,Mudflats_Territory
9689,Night,Night,Mudflats_Territory
9691,Night,Night,Territory
9693,Night,Night,Territory
9694,Night,Night,Mudflats_Territory
9696,Night,Night,Territory
9698,Night,Night,Territory
9699,Night,Night,Territory
9700,Night,Night,Territory
9701,Night,Night,Mudflats_Territory
9703,Night,Night,Mudflats_Territory
9704,Night,Night,Mudflats_Territory
9705,Night,Night,Mudflats_Territory
9706,Night,Night,Mudflats_Territory
9708,Night,Twilight,Territory
9709,Night,Twilight,Territory
9710,Night,Twilight,Territory
9711,Night,Twilight,Territory
9712,Night,Twilight,Territory
9713,Day,Twilight,Territory
9714,Day,Twilight,Territory
9715,Day,Twilight,Territory
9716,Day,Twilight,Territory
9717,Day,Twilight,Territory
9719,Day,Day,Territory
9720,Day,Day,Territory
9721,Day,Day,Territory
9722,Day,Day,Territory
9723,Day,Day,Territory
9724,Day,Day,Territory
9725,Day,Day,Territory
9726,Day,Day,Territory
9727,Day,Day,Territory
9729,Day,Day,Territory
9730,Day,Day,Mudflats_Territory
9731,Day,Day,Mudflats_Territory
9734,Day,Day,Mudflats_Territory
9735,Day,Day,Mudflats_Territory
9736,Day,Day,Mudflats_Territory
9738,Day,Day,Mudflats_Territory
9739,Day,Day,Mudflats_Territory
9740,Day,Day,Mudflats_Territory
9742,Day,Day,Mudflats_Territory
9743,Day,Day,Mudflats_Territory
9744,Day,Day,Mudflats_Territory
9746,Day,Day,Mudflats_Territory
9747,Day,Day,Mudflats_Territory
9748,Day,Day,Mudflats_Territory
9750,Day,Day,Mudflats_Territory
9751,Day,Day,Mudflats_Territory
9752,Day,Day,Mudflats_Territory
9754,Day,Day,Mudflats_Territory
9755,Day,Day,Mudflats_Territory
9756,Day,Day,Mudflats_Territory
9757,Day,Day,Territory
9758,Day,Day,Mudflats_Territory
9759,Day,Day,Mudflats_Territory
9760,Day,Day,Mudflats_Territory
9761,Day,Day,Mudflats_Territory
9762,Day,Day,Mudflats_Territory
9763,Day,Day,Mudflats_Territory
9764,Day,Day,Mudflats_Territory
9765,Day,Day,Mudflats_Territory
9766,Day,Day,Mudflats_Territory
9767,Day,Day,Mudflats_Territory
9769,Day,Day,Territory
9770,Day,Day,Mudflats_Territory
9771,Day,Day,Mudflats_Territory
9772,Day,Day,Mudflats_Territory
9773,Day,Day,Mudflats_Territory
9774,Day,Day,Territory
9777,Day,Day,Territory
